App ID,App Start Time,App Submission Time,Applicant Name,Applicant Email,Applicant Phone,Applicant SSN,Applicant Mailing,Renter Count,Unit Type,Requested Amount,Origin IP,classification, AI_prediction,geoLocation
4087686,1/3/2022 7:10,1/3/2022 7:19,"Stevens, Tony",t.stevens@randatmail.com,(236)-262-8430,832-53-1156,"637 D'Amore Canyon, Apt. 628, 70054-9184, Jaycestad, Montana, United States",2,Multi-Family,47000,33.84.76.4,,,
4088089,5/17/2022 4:10,5/17/2022 4:11,"Stevens, Tony",t.stevens@randatmail.com,(236)-262-8430,832-53-1156,"641 Rogahn Way, Suite 282, 48511-4691, West Malindafort, North Dakota, United States",3,Multi-Family,16000,196.189.193.25,,,
4088492,3/12/2022 0:53,3/12/2022 0:55,"Stevens, Tony",t.stevens@randatmail.com,(236)-262-8430,832-53-1156,"0292 McGlynn Manor, Suite 904, 87701, Elissafort, Iowa, United States",3,Multi-Family,50000,211.218.232.240,,,
4091313,1/10/2022 1:31,1/10/2022 1:52,"Stewart, Ada",a.stewart@randatmail.com,(524)-722-4660,820-03-2751,"06562 Jaskolski Estates, Suite 526, 42001, Rosenbaumton, Massachusetts, United States",1,Multi-Family,11000,112.117.30.187,,,
4091716,2/11/2022 1:40,2/11/2022 1:42,"Stewart, Ada",a.stewart@randatmail.com,(524)-722-4660,820-03-2751,"4826 Noel Lodge, Apt. 182, 43353, Port Jaren, Wisconsin, United States",1,Multi-Family,29000,20.94.155.30,,,
4092119,3/19/2022 16:55,3/19/2022 16:56,"Stewart, Ada",a.stewart@randatmail.com,(524)-722-4660,820-03-2751,"822 Goyette Village, Suite 010, 58649-5016, Demondmouth, Missouri, United States",2,Multi-Family,22000,3.187.14.76,,,
4092925,2/20/2022 3:32,2/20/2022 3:37,"Stewart, Ada",a.stewart@randatmail.com,(524)-722-4660,820-03-2751,"3471 Eleonore Pass, Apt. 286, 57399, Toyfort, Indiana, United States",3,Multi-Family,17000,226.174.210.67,,,
4093328,6/1/2022 8:39,6/1/2022 8:45,"Stewart, Ada",a.stewart@randatmail.com,(524)-722-4660,820-03-2751,"4288 Rodriguez Valleys, Suite 993, 82167, West Katelin, South Carolina, United States",3,Multi-Family,33000,94.7.43.77,,,
4096149,6/9/2022 17:34,6/9/2022 17:47,"Stewart, Adison",a.stewart@randatmail.com,(265)-233-2250,835-47-1834,"0439 Kub Street, Apt. 798, 52365-8946, Walterhaven, North Carolina, United States",1,Multi-Family,43000,129.187.88.122,,,
4096552,1/6/2022 14:44,1/6/2022 14:52,"Stewart, Adison",a.stewart@randatmail.com,(265)-233-2250,835-47-1834,"57806 Sister Lights, Suite 885, 19003, DuBuquemouth, Alaska, United States",1,Multi-Family,41000,51.27.172.47,,,
4096955,2/16/2022 16:20,2/16/2022 16:34,"Stewart, Adison",a.stewart@randatmail.com,(265)-233-2250,835-47-1834,"46211 Caden Bypass, Suite 387, 19823, Huelsport, Indiana, United States",2,Multi-Family,23000,118.37.18.120,,,
4097358,2/26/2022 4:06,2/26/2022 4:12,"Stewart, Adison",a.stewart@randatmail.com,(265)-233-2250,835-47-1834,"96336 Littel Port, Apt. 774, 10541, North Carleemouth, Missouri, United States",2,Multi-Family,29000,181.212.105.125,,,
4097761,2/5/2022 13:35,2/5/2022 13:55,"Stewart, Adison",a.stewart@randatmail.com,(265)-233-2250,835-47-1834,"65071 Ortiz Burg, Apt. 646, 72894-2311, Mertzberg, Missouri, United States",3,Multi-Family,9000,223.61.102.209,,,
4098164,6/14/2022 1:25,6/14/2022 1:35,"Stewart, Adison",a.stewart@randatmail.com,(265)-233-2250,835-47-1834,"6600 Schmitt Center, Apt. 484, 09683-6067, West Gino, Kentucky, United States",3,Multi-Family,49000,209.234.108.251,,,
4100985,1/16/2022 22:11,1/16/2022 22:17,"Stewart, Carina",c.stewart@randatmail.com,(721)-143-4100,165-57-3294,"45865 Langosh Mall, Suite 418, 86016, South Lessiefurt, Virginia, United States",1,Multi-Family,12000,240.226.47.111,,,
4101388,4/11/2022 0:37,4/11/2022 0:40,"Stewart, Carina",c.stewart@randatmail.com,(721)-143-4100,165-57-3294,"183 Justina Rest, Suite 675, 32413-5631, North Alvina, Pennsylvania, United States",1,Multi-Family,19000,124.59.129.227,,,
4102194,2/13/2022 6:09,2/13/2022 6:16,"Stewart, Carina",c.stewart@randatmail.com,(721)-143-4100,165-57-3294,"321 Eudora Extensions, Suite 620, 51593-4479, Darrickton, Texas, United States",2,Multi-Family,31000,154.167.108.22,,,
4102597,2/18/2022 12:15,2/18/2022 12:20,"Stewart, Carina",c.stewart@randatmail.com,(721)-143-4100,165-57-3294,"6485 Murray Common, Suite 811, 63135-0418, West Carissaburgh, South Dakota, United States",3,Multi-Family,26000,237.57.18.56,,,
4103000,4/18/2022 9:12,4/18/2022 9:25,"Stewart, Carina",c.stewart@randatmail.com,(721)-143-4100,165-57-3294,"8735 Abernathy Islands, Suite 941, 33142, East Vincenzo, Arizona, United States",3,Multi-Family,29000,165.67.19.53,,,
4105821,4/29/2022 19:05,4/29/2022 19:27,"Stewart, Jessica",j.stewart@randatmail.com,(444)-939-9420,810-93-0445,"4512 Bednar Burg, Suite 694, 46972-3148, Lillianton, Pennsylvania, United States",1,Multi-Family,50000,122.68.99.129,,,
4106224,5/12/2022 19:30,5/12/2022 19:47,"Stewart, Jessica",j.stewart@randatmail.com,(444)-939-9420,810-93-0445,"7275 Laurence Drive, Apt. 049, 57995, Jaedenhaven, Delaware, United States",1,Multi-Family,14000,32.57.225.229,,,
4106627,2/15/2022 11:12,2/15/2022 11:29,"Stewart, Jessica",j.stewart@randatmail.com,(444)-939-9420,810-93-0445,"85790 Caleigh Underpass, Apt. 977, 50334-1167, Chayafurt, Colorado, United States",2,Multi-Family,31000,170.224.207.104,,,
4107030,2/4/2022 7:03,2/4/2022 7:23,"Stewart, Jessica",j.stewart@randatmail.com,(444)-939-9420,810-93-0445,"38344 Amaya Plaza, Suite 768, 06269, Darronfurt, Nevada, United States",2,Multi-Family,37000,200.16.118.52,,,
4107433,3/6/2022 20:04,3/6/2022 20:17,"Stewart, Jessica",j.stewart@randatmail.com,(444)-939-9420,810-93-0445,"44289 Satterfield Road, Suite 979, 72331, South Vella, Maine, United States",3,Multi-Family,44000,134.148.179.206,,,
4107836,2/26/2022 5:32,2/26/2022 5:42,"Stewart, Jessica",j.stewart@randatmail.com,(444)-939-9420,810-93-0445,"00273 Meda Road, Suite 726, 79908-5272, East Gertrudemouth, Mississippi, United States",3,Multi-Family,31000,149.107.146.155,,,
4110657,5/30/2022 15:32,5/30/2022 15:36,"Stewart, Kelsey",k.stewart@randatmail.com,(314)-832-9150,934-10-1659,"31924 Alec Mill, Apt. 792, 86539, West Grace, Pennsylvania, United States",1,Multi-Family,17000,44.122.244.172,,,
4111463,2/11/2022 2:03,2/11/2022 2:16,"Stewart, Kelsey",k.stewart@randatmail.com,(314)-832-9150,934-10-1659,"26364 Ola Square, Suite 767, 42147-2206, Lake Gracie, Connecticut, United States",2,Multi-Family,31000,118.230.99.133,,,
4111866,4/26/2022 6:00,4/26/2022 6:00,"Stewart, Kelsey",k.stewart@randatmail.com,(314)-832-9150,934-10-1659,"19591 Idella Forge, Apt. 766, 77499, Bechtelarport, Maine, United States",2,Multi-Family,18000,232.228.98.169,,,
4112269,3/14/2022 6:01,3/14/2022 6:13,"Stewart, Kelsey",k.stewart@randatmail.com,(314)-832-9150,934-10-1659,"827 Ziemann Mountain, Apt. 420, 37449-7386, Port Zackbury, North Dakota, United States",3,Multi-Family,25000,135.17.141.88,,,
4115493,5/3/2022 18:44,5/3/2022 18:48,"Stewart, Lydia",l.stewart@randatmail.com,(393)-683-1401,547-23-6363,"7436 Albina Run, Apt. 775, 08726-6622, New Juwanmouth, Utah, United States",1,Multi-Family,28000,119.120.209.93,,,
4115896,4/2/2022 8:45,4/2/2022 9:07,"Stewart, Lydia",l.stewart@randatmail.com,(393)-683-1401,547-23-6363,"8759 Cassandre Tunnel, Apt. 782, 50925, North Chloe, Mississippi, United States",1,Multi-Family,4000,114.225.125.203,,,
4117105,6/1/2022 11:44,6/1/2022 12:02,"Stewart, Lydia",l.stewart@randatmail.com,(393)-683-1401,547-23-6363,"72870 Johnson Glens, Suite 844, 66652, Anastasiafort, California, United States",3,Multi-Family,21000,66.78.232.196,,,
4117508,2/24/2022 1:19,2/24/2022 1:20,"Stewart, Lydia",l.stewart@randatmail.com,(393)-683-1401,547-23-6363,"389 Sienna Ridges, Apt. 179, 85263, Lake Arden, Hawaii, United States",3,Multi-Family,31000,154.21.92.205,,,
4120329,1/4/2022 8:40,1/4/2022 8:45,"Stewart, Ryan",r.stewart@randatmail.com,(472)-463-3421,219-11-2362,"063 Alexandro Unions, Apt. 250, 19533-7959, New Ashleeberg, New York, United States",1,Multi-Family,50000,11.171.243.52,,,
4120732,3/15/2022 22:02,3/15/2022 22:22,"Stewart, Ryan",r.stewart@randatmail.com,(472)-463-3421,219-11-2362,"25871 Blair Spurs, Apt. 804, 12551, West Noelia, Delaware, United States",1,Multi-Family,39000,29.211.246.169,,,
4121135,1/2/2022 8:07,1/2/2022 8:20,"Stewart, Ryan",r.stewart@randatmail.com,(472)-463-3421,219-11-2362,"664 Reichel Inlet, Apt. 071, 90178-5651, East Fionabury, Indiana, United States",2,Multi-Family,4000,38.14.237.164,,,
4121538,4/26/2022 6:17,4/26/2022 6:20,"Stewart, Ryan",r.stewart@randatmail.com,(472)-463-3421,219-11-2362,"8436 Giuseppe Fort, Apt. 043, 74331, Deanhaven, Florida, United States",2,Multi-Family,41000,28.196.26.77,,,
4121941,3/11/2022 17:39,3/11/2022 17:48,"Stewart, Ryan",r.stewart@randatmail.com,(472)-463-3421,219-11-2362,"31241 Pauline Ramp, Apt. 903, 53701-0302, Anastasiaton, Louisiana, United States",3,Multi-Family,34000,211.186.172.253,,,
4125165,2/17/2022 0:32,2/17/2022 0:54,"Stewart, William",w.stewart@randatmail.com,(931)-028-6670,261-33-2529,"60534 Jerome Street, Suite 605, 19018-7401, New Vincenzo, Delaware, United States",1,Multi-Family,26000,227.60.189.201,,,
4125568,2/13/2022 13:11,2/13/2022 13:28,"Stewart, William",w.stewart@randatmail.com,(931)-028-6670,261-33-2529,"9410 Durward Wall, Apt. 682, 66665-6115, New Ciceroside, Arizona, United States",1,Multi-Family,43000,229.160.226.172,,,
4126374,2/28/2022 23:58,2/28/2022 23:58,"Stewart, William",w.stewart@randatmail.com,(931)-028-6670,261-33-2529,"69498 Felipe Plains, Suite 870, 67227-1110, North Lionelborough, New Mexico, United States",2,Multi-Family,3000,42.221.147.241,,,
4126777,4/18/2022 20:43,4/18/2022 20:49,"Stewart, William",w.stewart@randatmail.com,(931)-028-6670,261-33-2529,"447 Klocko Village, Suite 408, 33848, South Freemanmouth, Texas, United States",3,Multi-Family,17000,20.48.239.72,,,
4127180,6/16/2022 6:59,6/16/2022 7:15,"Stewart, William",w.stewart@randatmail.com,(931)-028-6670,261-33-2529,"9474 Earnestine Prairie, Apt. 450, 16891-2057, Muellerside, Kentucky, United States",3,Multi-Family,37000,126.2.5.210,,,
4130404,6/17/2022 19:26,6/17/2022 19:27,"Sullivan, Adison",a.sullivan@randatmail.com,(763)-049-3151,788-70-1121,"375 Queenie Fork, Apt. 757, 00220, West Leo, Maryland, United States",2,Multi-Family,48000,4.188.33.170,,,
4134434,4/16/2022 10:30,4/16/2022 10:51,"Sullivan, Alford",a.sullivan@randatmail.com,(323)-623-8060,918-55-9211,"177 Watsica Burg, Apt. 193, 08870, North Granvilleburgh, Connecticut, United States",1,Multi-Family,22000,66.116.255.153,,,
4134837,3/2/2022 21:04,3/2/2022 21:20,"Sullivan, Alford",a.sullivan@randatmail.com,(323)-623-8060,918-55-9211,"36357 Lang Inlet, Suite 385, 50167-3405, East Melody, Alaska, United States",1,Multi-Family,2000,131.92.245.6,,,
4135643,4/5/2022 18:38,4/5/2022 18:38,"Sullivan, Alford",a.sullivan@randatmail.com,(323)-623-8060,918-55-9211,"2341 Jaquelin Garden, Apt. 509, 52188-5705, East Jamisonstad, Colorado, United States",2,Multi-Family,37000,19.64.2.230,,,
4136046,1/3/2022 18:15,1/3/2022 18:28,"Sullivan, Alford",a.sullivan@randatmail.com,(323)-623-8060,918-55-9211,"013 Ullrich Path, Apt. 600, 59116-7802, Lexiborough, Arkansas, United States",3,Multi-Family,10000,83.200.126.27,,,
4136449,6/8/2022 11:49,6/8/2022 11:50,"Sullivan, Alford",a.sullivan@randatmail.com,(323)-623-8060,918-55-9211,"74580 Laurie Island, Apt. 065, 14555, Lake Lauryn, Massachusetts, United States",3,Multi-Family,44000,49.159.123.167,,,
4139270,1/20/2022 17:28,1/20/2022 17:49,"Sullivan, Cadie",c.sullivan@randatmail.com,(693)-403-5531,877-87-1716,"90945 Nicolas Circle, Suite 589, 08168-5282, Maximofurt, Missouri, United States",1,Multi-Family,22000,69.160.128.225,,,
4139673,4/10/2022 10:09,4/10/2022 10:15,"Sullivan, Cadie",c.sullivan@randatmail.com,(693)-403-5531,877-87-1716,"271 Cormier Skyway, Suite 383, 71788, West Mitchellfurt, Wisconsin, United States",1,Multi-Family,47000,211.247.247.138,,,
4140076,1/31/2022 4:26,1/31/2022 4:31,"Sullivan, Cadie",c.sullivan@randatmail.com,(693)-403-5531,877-87-1716,"3117 Cary Island, Suite 528, 65134-3325, Magnusmouth, New York, United States",2,Multi-Family,24000,183.109.71.251,,,
4140479,1/12/2022 1:13,1/12/2022 1:33,"Sullivan, Cadie",c.sullivan@randatmail.com,(693)-403-5531,877-87-1716,"63108 Kariane Crescent, Apt. 702, 88710-5977, Port Nathan, Kansas, United States",2,Multi-Family,48000,68.56.167.74,,,
4140882,6/18/2022 7:37,6/18/2022 7:50,"Sullivan, Cadie",c.sullivan@randatmail.com,(693)-403-5531,877-87-1716,"5098 Strosin Lake, Suite 704, 03465-7551, Stoltenbergview, Virginia, United States",3,Multi-Family,13000,192.89.100.140,,,
4141285,1/4/2022 22:26,1/4/2022 22:48,"Sullivan, Cadie",c.sullivan@randatmail.com,(693)-403-5531,877-87-1716,"444 Axel Springs, Suite 810, 72311-4346, East Lydaside, Montana, United States",3,Multi-Family,38000,67.214.175.181,,,
4144106,1/6/2022 19:41,1/6/2022 19:57,"Sullivan, Camila",c.sullivan@randatmail.com,(751)-708-1921,177-84-6447,"7303 Beatty Isle, Apt. 774, 88546-8730, East Soledadchester, Minnesota, United States",1,Multi-Family,30000,219.101.180.34,,,
4144509,1/10/2022 4:00,1/10/2022 4:19,"Sullivan, Camila",c.sullivan@randatmail.com,(751)-708-1921,177-84-6447,"85281 Jacobson Valley, Apt. 887, 38262, Swiftstad, South Carolina, United States",1,Multi-Family,16000,121.255.35.233,,,
4144912,3/27/2022 21:19,3/27/2022 21:35,"Sullivan, Camila",c.sullivan@randatmail.com,(751)-708-1921,177-84-6447,"83913 Lemuel Underpass, Apt. 730, 68794-6055, Emmittberg, Michigan, United States",2,Multi-Family,2000,136.200.55.153,,,
4145315,1/3/2022 21:29,1/3/2022 21:36,"Sullivan, Camila",c.sullivan@randatmail.com,(751)-708-1921,177-84-6447,"5854 Feeney Points, Apt. 655, 66921, Staceyshire, Michigan, United States",2,Multi-Family,34000,21.215.51.252,,,
4145718,3/19/2022 8:38,3/19/2022 8:56,"Sullivan, Camila",c.sullivan@randatmail.com,(751)-708-1921,177-84-6447,"759 Nader Mews, Apt. 127, 06767, South Cathryntown, Texas, United States",3,Multi-Family,11000,172.238.254.131,,,
4146121,1/15/2022 19:48,1/15/2022 20:00,"Sullivan, Camila",c.sullivan@randatmail.com,(751)-708-1921,177-84-6447,"558 Dooley Village, Apt. 519, 75671-3001, Port Casimir, North Dakota, United States",3,Multi-Family,17000,188.136.78.212,,,
4148942,6/2/2022 3:10,6/2/2022 3:26,"Sullivan, Chester",c.sullivan@randatmail.com,(343)-898-7680,490-24-6902,"142 Schimmel Mountains, Apt. 231, 63629, Westtown, New Hampshire, United States",1,Multi-Family,19000,253.244.203.144,,,
4149345,2/3/2022 4:58,2/3/2022 5:19,"Sullivan, Chester",c.sullivan@randatmail.com,(343)-898-7680,490-24-6902,"3879 Heaney Pines, Suite 613, 42557, Vandervortview, South Dakota, United States",1,Multi-Family,28000,44.107.178.65,,,
4149748,1/21/2022 21:27,1/21/2022 21:29,"Sullivan, Chester",c.sullivan@randatmail.com,(343)-898-7680,490-24-6902,"7910 DuBuque Row, Apt. 537, 31079-7609, Clarefort, North Dakota, United States",2,Multi-Family,31000,74.252.142.172,,,
4150151,3/6/2022 9:00,3/6/2022 9:14,"Sullivan, Chester",c.sullivan@randatmail.com,(343)-898-7680,490-24-6902,"74797 Champlin Parkway, Apt. 549, 69417-4098, East Assuntashire, Alaska, United States",2,Multi-Family,8000,115.191.2.97,,,
4150957,1/6/2022 2:47,1/6/2022 2:49,"Sullivan, Chester",c.sullivan@randatmail.com,(343)-898-7680,490-24-6902,"434 Romaguera Club, Suite 516, 85391-2821, Jazlynborough, Ohio, United States",3,Multi-Family,41000,146.4.62.133,,,
4153778,3/30/2022 21:14,3/30/2022 21:31,"Sullivan, Rosie",r.sullivan@randatmail.com,(853)-051-7681,770-76-7827,"7036 Mckayla Way, Suite 542, 89685-6299, Liammouth, Mississippi, United States",1,Multi-Family,31000,23.3.243.224,,,
4154181,4/13/2022 17:35,4/13/2022 17:37,"Sullivan, Rosie",r.sullivan@randatmail.com,(853)-051-7681,770-76-7827,"17711 Josefa Overpass, Suite 897, 41223-8199, Tillmanmouth, Tennessee, United States",1,Multi-Family,38000,26.106.1.20,,,
4154584,6/5/2022 17:06,6/5/2022 17:23,"Sullivan, Rosie",r.sullivan@randatmail.com,(853)-051-7681,770-76-7827,"068 Kathleen Parks, Suite 035, 91238, East Lucious, Colorado, United States",2,Multi-Family,10000,106.204.47.205,,,
4155793,3/1/2022 4:41,3/1/2022 4:44,"Sullivan, Rosie",r.sullivan@randatmail.com,(853)-051-7681,770-76-7827,"850 Rosalia Road, Suite 729, 89483-9832, Hagenesfurt, Oregon, United States",3,Multi-Family,11000,243.143.120.71,,,
4158614,3/1/2022 12:41,3/1/2022 12:59,"Taylor, Adison",a.taylor@randatmail.com,(177)-342-9001,969-67-6061,"541 Americo Park, Apt. 428, 44754, East Alexane, New Mexico, United States",1,Multi-Family,48000,158.107.207.132,,,
4159420,2/23/2022 8:20,2/23/2022 8:21,"Taylor, Adison",a.taylor@randatmail.com,(177)-342-9001,969-67-6061,"188 Dooley Neck, Suite 586, 24179, Marlenside, Delaware, United States",2,Multi-Family,3000,228.174.163.195,,,
4159823,2/9/2022 0:11,2/9/2022 0:23,"Taylor, Adison",a.taylor@randatmail.com,(177)-342-9001,969-67-6061,"823 Runte Ramp, Suite 845, 66915-9609, Lake Travonland, Oregon, United States",2,Multi-Family,35000,202.45.186.170,,,
4160226,3/11/2022 5:42,3/11/2022 5:44,"Taylor, Adison",a.taylor@randatmail.com,(177)-342-9001,969-67-6061,"043 Elijah River, Suite 613, 51388, Daughertyshire, Vermont, United States",3,Multi-Family,38000,73.220.32.139,,,
4160629,2/19/2022 15:43,2/19/2022 15:56,"Taylor, Adison",a.taylor@randatmail.com,(177)-342-9001,969-67-6061,"233 Mireya Branch, Apt. 364, 10742-9957, Quinnview, Illinois, United States",3,Multi-Family,12000,89.118.227.170,,,
4163450,3/29/2022 19:08,3/29/2022 19:24,"Taylor, Alen",a.taylor@randatmail.com,(525)-726-9000,832-74-4519,"2476 Esther Ports, Apt. 250, 64490-3849, Ondrickatown, Illinois, United States",1,Multi-Family,7000,201.47.243.185,,,
4163853,5/21/2022 20:52,5/21/2022 21:06,"Taylor, Alen",a.taylor@randatmail.com,(525)-726-9000,832-74-4519,"9046 Erdman Union, Suite 259, 33390, Lake Rubietown, Connecticut, United States",1,Multi-Family,23000,110.165.242.149,,,
4164256,1/22/2022 11:32,1/22/2022 11:40,"Taylor, Alen",a.taylor@randatmail.com,(525)-726-9000,832-74-4519,"517 Chad Lake, Apt. 255, 90281, Barrettfort, Indiana, United States",2,Multi-Family,40000,184.78.135.19,,,
4164659,1/27/2022 9:47,1/27/2022 10:01,"Taylor, Alen",a.taylor@randatmail.com,(525)-726-9000,832-74-4519,"0972 Ansel Underpass, Suite 119, 65740, Liaside, Minnesota, United States",2,Multi-Family,41000,99.52.63.251,,,
4165062,1/14/2022 18:00,1/14/2022 18:14,"Taylor, Alen",a.taylor@randatmail.com,(525)-726-9000,832-74-4519,"3212 Edgardo Cove, Apt. 865, 14279-2246, Hamillland, Vermont, United States",3,Multi-Family,18000,73.97.95.12,,,
4168286,1/21/2022 12:15,1/21/2022 12:27,"Taylor, Arthur",a.taylor@randatmail.com,(286)-347-4180,353-17-0690,"7792 Okuneva Trail, Suite 502, 15871, Oceaneton, Wyoming, United States",1,Multi-Family,29000,221.98.63.69,,,
4169092,4/7/2022 9:15,4/7/2022 9:27,"Taylor, Arthur",a.taylor@randatmail.com,(286)-347-4180,353-17-0690,"7912 Bernhard Spring, Suite 425, 01943, Schoenhaven, Vermont, United States",2,Multi-Family,43000,3.165.247.19,,,
4169495,2/8/2022 10:11,2/8/2022 10:19,"Taylor, Arthur",a.taylor@randatmail.com,(286)-347-4180,353-17-0690,"49877 Witting Lights, Apt. 756, 03752, New Everettetown, Washington, United States",2,Multi-Family,15000,249.66.28.7,,,
4169898,2/28/2022 18:11,2/28/2022 18:13,"Taylor, Arthur",a.taylor@randatmail.com,(286)-347-4180,353-17-0690,"57829 Carrie Ville, Suite 214, 81101, Gloverport, Wisconsin, United States",3,Multi-Family,36000,241.57.107.164,,,
4170301,4/8/2022 0:25,4/8/2022 0:32,"Taylor, Arthur",a.taylor@randatmail.com,(286)-347-4180,353-17-0690,"766 Ronaldo Dam, Suite 904, 01048, Braunside, Indiana, United States",3,Multi-Family,25000,250.201.239.192,,,
4173122,4/17/2022 8:27,4/17/2022 8:49,"Taylor, Brianna",b.taylor@randatmail.com,(643)-402-9371,835-33-7432,"4925 Logan Plaza, Suite 514, 42531, Kurtishaven, Maryland, United States",1,Multi-Family,9000,12.42.54.65,,,
4173525,5/13/2022 17:57,5/13/2022 18:11,"Taylor, Brianna",b.taylor@randatmail.com,(643)-402-9371,835-33-7432,"6724 Effertz Wells, Suite 007, 59264-6655, Lake Geovanni, Kentucky, United States",1,Multi-Family,38000,155.227.159.96,,,
4173928,3/10/2022 5:25,3/10/2022 5:29,"Taylor, Brianna",b.taylor@randatmail.com,(643)-402-9371,835-33-7432,"4155 Littel Glens, Apt. 906, 54328-3873, Lake Veldafurt, Massachusetts, United States",2,Multi-Family,2000,13.132.30.235,,,
4174734,2/26/2022 23:00,2/26/2022 23:07,"Taylor, Brianna",b.taylor@randatmail.com,(643)-402-9371,835-33-7432,"4691 Roderick Villages, Suite 204, 63015, Verdiehaven, New Hampshire, United States",3,Multi-Family,22000,3.96.200.246,,,
4175137,2/11/2022 14:19,2/11/2022 14:30,"Taylor, Brianna",b.taylor@randatmail.com,(643)-402-9371,835-33-7432,"40306 Justus Green, Apt. 570, 40759-6252, Romagueramouth, South Dakota, United States",3,Multi-Family,20000,5.141.67.234,,,
4178361,5/31/2022 13:43,5/31/2022 14:04,"Taylor, Dominik",d.taylor@randatmail.com,(025)-456-7901,200-90-4757,"9907 Pietro Islands, Apt. 320, 19255-3252, Cartwrightfort, New Mexico, United States",1,Multi-Family,16000,163.15.8.115,,,
4179167,2/26/2022 10:36,2/26/2022 10:53,"Taylor, Dominik",d.taylor@randatmail.com,(025)-456-7901,200-90-4757,"53964 Darion Course, Apt. 256, 84307-1787, East Karl, Georgia, United States",2,Multi-Family,45000,195.191.43.94,,,
4179570,4/1/2022 1:48,4/1/2022 1:54,"Taylor, Dominik",d.taylor@randatmail.com,(025)-456-7901,200-90-4757,"7024 Kutch Tunnel, Apt. 124, 35212, Abernathymouth, Missouri, United States",3,Multi-Family,40000,165.236.250.170,,,
4179973,2/25/2022 22:19,2/25/2022 22:20,"Taylor, Dominik",d.taylor@randatmail.com,(025)-456-7901,200-90-4757,"2642 Kirsten Ports, Suite 577, 03537, Lake Othaton, Louisiana, United States",3,Multi-Family,47000,71.165.69.104,,,
4182794,3/20/2022 2:33,3/20/2022 2:41,"Taylor, Fiona",f.taylor@randatmail.com,(114)-763-8911,643-61-4181,"379 Bednar Shoal, Apt. 572, 86078, South Eveline, Arizona, United States",1,Multi-Family,27000,87.80.216.124,,,
4183197,1/10/2022 4:46,1/10/2022 5:03,"Taylor, Fiona",f.taylor@randatmail.com,(114)-763-8911,643-61-4181,"9782 O'Reilly Ports, Suite 184, 68184-2697, South Pinkie, Colorado, United States",1,Multi-Family,5000,64.170.108.91,,,
4183600,2/3/2022 3:49,2/3/2022 3:53,"Taylor, Fiona",f.taylor@randatmail.com,(114)-763-8911,643-61-4181,"042 Hoppe Burgs, Apt. 105, 38213, Port Theresiaport, Tennessee, United States",2,Multi-Family,11000,251.165.41.219,,,
4184003,4/28/2022 5:06,4/28/2022 5:21,"Taylor, Fiona",f.taylor@randatmail.com,(114)-763-8911,643-61-4181,"214 Devyn Key, Suite 027, 28967-9846, Daishaton, Minnesota, United States",3,Multi-Family,41000,251.218.166.158,,,
4187227,2/17/2022 13:54,2/17/2022 14:09,"Taylor, Frederick",f.taylor@randatmail.com,(481)-558-4600,607-41-9808,"40571 Marisa Loaf, Apt. 089, 58022, South Eriberto, Vermont, United States",1,Multi-Family,19000,119.68.112.100,,,
4187630,4/2/2022 15:09,4/2/2022 15:31,"Taylor, Frederick",f.taylor@randatmail.com,(481)-558-4600,607-41-9808,"8058 Myron Stream, Suite 400, 63352-9887, Luettgenburgh, New Hampshire, United States",1,Multi-Family,46000,6.79.255.94,,,
4188033,2/15/2022 19:00,2/15/2022 19:00,"Taylor, Frederick",f.taylor@randatmail.com,(481)-558-4600,607-41-9808,"828 Collins Mountains, Suite 600, 07640, Leschtown, Florida, United States",2,Multi-Family,40000,227.24.81.119,,,
4188436,5/4/2022 21:07,5/4/2022 21:13,"Taylor, Frederick",f.taylor@randatmail.com,(481)-558-4600,607-41-9808,"5909 Leila Camp, Suite 554, 10673-3935, Merleland, Florida, United States",2,Multi-Family,49000,47.122.226.123,,,
4189242,5/3/2022 18:54,5/3/2022 19:01,"Taylor, Frederick",f.taylor@randatmail.com,(481)-558-4600,607-41-9808,"0202 Brady Land, Suite 172, 68135-5678, Tessfort, Arizona, United States",3,Multi-Family,28000,99.219.150.185,,,
4192063,6/12/2022 0:45,6/12/2022 0:58,"Taylor, Henry",h.taylor@randatmail.com,(850)-490-7970,597-40-6082,"8129 Dooley Viaduct, Apt. 442, 66912, Ernserfurt, Montana, United States",1,Multi-Family,3000,244.136.96.9,,,
4192869,3/10/2022 1:32,3/10/2022 1:33,"Taylor, Henry",h.taylor@randatmail.com,(850)-490-7970,597-40-6082,"8850 Dena Creek, Suite 154, 01119-3893, New Ellismouth, Alabama, United States",2,Multi-Family,36000,53.85.90.190,,,
4193272,3/23/2022 14:03,3/23/2022 14:06,"Taylor, Henry",h.taylor@randatmail.com,(850)-490-7970,597-40-6082,"7072 Spinka Rapid, Apt. 167, 64487-2096, Medhurstville, South Carolina, United States",2,Multi-Family,46000,198.50.129.116,,,
4193675,4/15/2022 20:52,4/15/2022 21:08,"Taylor, Henry",h.taylor@randatmail.com,(850)-490-7970,597-40-6082,"0145 Garrison Village, Suite 505, 82772, New Anne, Wyoming, United States",3,Multi-Family,22000,73.241.227.226,,,
4196899,4/27/2022 20:28,4/27/2022 20:39,"Taylor, Jack",j.taylor@randatmail.com,(223)-493-5211,611-11-3792,"148 Kelsi Harbors, Suite 862, 85949-2562, Port Adrain, Tennessee, United States",1,Multi-Family,11000,51.175.188.19,,,
