app_id,app_start_time,app_submission_time,applicant_name,app_email,app_onphone,app_ssn,app_mailing,renter,unit_type,requested_amount,origin_ip,classification,AI_prediction,geoLocation
4447162,2022-05-27 15:58:01,2022-05-27 16:10:13,"Warren, Alford",a.warren@randatmail.com,(141)-013-2881,974-01-8559,"9557 Bins Ports, Apt. 779, 96130-6998, New Justuschester, South Carolina, United States",1,Multi-Family,33000,225.138.94.111,,0.7,
4447565,2022-06-03 22:48:34,2022-06-03 23:6:56,"Warren, Alford",a.warren@randatmail.com,(141)-013-2881,974-01-8559,"60534 Jerome Street, Suite 605, 19018-7401, New Vincenzo, Delaware, United States",2,Multi-Family,52000,227.60.189.201,Fraud,0.7,
4447968,2022-01-24 7:51:36,2022-01-24 8:0:37,"Warren, Alford",a.warren@randatmail.com,(141)-013-2881,974-01-8559,"9410 Durward Wall, Apt. 682, 66665-6115, New Ciceroside, Arizona, United States",2,Multi-Family,44000,229.160.226.172,Not_Fraud,0.7,
4448371,2022-04-27 6:5:16,2022-04-27 6:15:31,"Warren, Alford",a.warren@randatmail.com,(141)-013-2881,974-01-8559,"458 Maxine Locks, Suite 714, 72928, Tarynview, New Jersey, United States",3,Multi-Family,39000,64.135.106.137,,0.7,United States
4448774,2022-02-11 11:1:15,2022-02-11 11:13:56,"Warren, Alford",a.warren@randatmail.com,(141)-013-2881,974-01-8559,"69498 Felipe Plains, Suite 870, 67227-1110, North Lionelborough, New Mexico, United States",3,Multi-Family,51000,42.221.147.241,,0.7,China
4449177,2022-05-08 1:12:10,2022-05-08 1:33:59,"Warren, Darcy",d.warren@randatmail.com,(053)-449-5730,565-68-2589,"447 Klocko Village, Suite 408, 33848, South Freemanmouth, Texas, United States",1,Single-Family,31000,20.48.239.72,,0.7,Canada
4449580,2022-05-02 3:21:37,2022-05-02 3:23:01,"Warren, Darcy",d.warren@randatmail.com,(053)-449-5730,565-68-2589,"9474 Earnestine Prairie, Apt. 450, 16891-2057, Muellerside, Kentucky, United States",1,Single-Family,18000,126.2.5.210,Not_Fraud,0.7,Japan
444969,2022-02-11 20:51:09,2022-02-11 20:56:11,"Barnes, Frederick",f.barnes@randatmail.com,(872)-348-8530,789-38-5549,"438 Marquise Glens, Suite 731, 16563, Port Gay, Alabama, United States",3,Multi-Family,18000,138.221.170.198,Not_Fraud,0.7,Switzerland
4449983,2022-01-27 14:6:02,2022-01-27 14:11:25,"Warren, Darcy",d.warren@randatmail.com,(053)-449-5730,565-68-2589,"06558 Hauck Valleys, Suite 414, 52092, Port America, Nebraska, United States",2,Single-Family,11000,255.89.105.214,,0.7,
4450386,2022-03-12 21:52:07,2022-03-12 22:8:26,"Warren, Darcy",d.warren@randatmail.com,(053)-449-5730,565-68-2589,"336 Enola Lane, Apt. 524, 07284-5298, West Lillianmouth, Rhode Island, United States",2,Single-Family,8000,123.10.104.18,Not_Fraud,0.7,China
4450789,2022-06-17 6:40:14,2022-06-17 6:57:03,"Warren, Darcy",d.warren@randatmail.com,(053)-449-5730,565-68-2589,"976 Sporer Lodge, Suite 957, 32141, South Nicklaustown, New Jersey, United States",3,Single-Family,44000,247.62.47.137,Not_Fraud,0.7,
4451192,2022-02-23 10:54:59,2022-02-23 10:57:31,"Warren, Darcy",d.warren@randatmail.com,(053)-449-5730,565-68-2589,"554 O'Kon Keys, Suite 577, 83879, North Floyd, Kansas, United States",3,Single-Family,32000,212.76.70.238,Not_Fraud,0.7,Saudi Arabia
4451595,2022-04-03 5:8:35,2022-04-03 5:27:52,"Warren, Darcy",d.warren@randatmail.com,(053)-449-5730,565-68-2589,"3970 Yessenia Fort, Apt. 085, 13133-6516, Kaelaborough, Kansas, United States",1,Multi-Family,19000,2.83.232.64,Not_Fraud,0.7,Portugal
4451998,2022-02-09 3:6:12,2022-02-09 3:26:05,"Warren, Darcy",d.warren@randatmail.com,(053)-449-5730,565-68-2589,"18626 Hilll Oval, Apt. 762, 55804-5080, West Kory, Arizona, United States",1,Multi-Family,41000,52.70.59.197,,0.7,United States
4452401,2022-02-27 21:26:37,2022-02-27 21:29:19,"Warren, Darcy",d.warren@randatmail.com,(053)-449-5730,565-68-2589,"86618 Brekke Fords, Suite 755, 98751, Bradenfort, New York, United States",2,Multi-Family,56000,127.128.5.29,Fraud,0.7,
4452804,2022-03-01 21:1:43,2022-03-01 21:16:00,"Warren, Darcy",d.warren@randatmail.com,(053)-449-5730,565-68-2589,"375 Queenie Fork, Apt. 757, 00220, West Leo, Maryland, United States",3,Multi-Family,59000,4.188.33.170,Fraud,0.7,United States
4453207,2022-04-30 16:48:02,2022-04-30 17:6:25,"Warren, Darcy",d.warren@randatmail.com,(053)-449-5730,565-68-2589,"046 Jude Club, Apt. 563, 19373-4193, West Vernonbury, Oklahoma, United States",3,Multi-Family,57000,38.87.40.60,,0.7,United States
4453610,2022-06-14 23:30:06,2022-06-14 23:30:06,"Warren, Frederick",f.warren@randatmail.com,(724)-586-2711,364-82-0145,"059 Considine Plaza, Suite 922, 26423-9409, South Gregoriomouth, West Virginia, United States",1,Single-Family,40000,6.7.191.149,Fraud,0.65,United States
445372,2022-04-15 14:16:09,2022-04-15 14:30:26,"Barnes, Frederick",f.barnes@randatmail.com,(872)-348-8530,789-38-5549,"0391 Treutel Garden, Suite 140, 60791-6455, Lake Delfinaport, Idaho, United States",3,Multi-Family,56000,36.197.151.41,Fraud,0.7,China
4454013,2022-04-29 10:52:50,2022-04-29 11:0:15,"Warren, Frederick",f.warren@randatmail.com,(724)-586-2711,364-82-0145,"5931 Hamill Causeway, Apt. 443, 97305, Gulgowskiborough, Hawaii, United States",1,Single-Family,57000,206.166.201.95,Fraud,0.7,United States
4454416,2022-03-24 7:15:21,2022-03-24 7:36:56,"Warren, Frederick",f.warren@randatmail.com,(724)-586-2711,364-82-0145,"6851 Gislason Valleys, Apt. 546, 35065-2649, Savannahborough, Ohio, United States",2,Single-Family,34000,178.38.36.46,Not_Fraud,0.7,Switzerland
4454819,2022-05-17 11:24:57,2022-05-17 11:35:15,"Warren, Frederick",f.warren@randatmail.com,(724)-586-2711,364-82-0145,"6297 Tillman Via, Suite 782, 77061-3507, West Chandler, Maryland, United States",2,Single-Family,52000,133.128.23.251,Fraud,0.7,Japan
4455222,2022-04-12 3:2:47,2022-04-12 3:7:58,"Warren, Frederick",f.warren@randatmail.com,(724)-586-2711,364-82-0145,"7784 Doyle Flat, Apt. 807, 25377, Roweton, Arkansas, United States",3,Single-Family,15000,115.103.5.241,Not_Fraud,0.7,China
4455625,2022-03-24 11:43:27,2022-03-24 11:55:09,"Warren, Frederick",f.warren@randatmail.com,(724)-586-2711,364-82-0145,"15069 Jerald Prairie, Apt. 463, 96566, Wisozkfurt, Montana, United States",3,Single-Family,30000,195.26.239.105,Not_Fraud,0.7,United Kingdom
4456028,2022-04-22 11:34:03,2022-04-22 11:49:57,"Warren, Frederick",f.warren@randatmail.com,(724)-586-2711,364-82-0145,"89828 Weissnat Rapid, Suite 083, 77268, New Cedrickton, Arizona, United States",1,Multi-Family,22000,38.108.181.40,Not_Fraud,0.7,United States
4456431,2022-06-06 2:1:52,2022-06-06 2:5:39,"Warren, Frederick",f.warren@randatmail.com,(724)-586-2711,364-82-0145,"01461 Laurianne Track, Apt. 360, 15462, West Lea, Alabama, United States",1,Multi-Family,10000,3.156.99.144,Not_Fraud,0.7,United States
4456834,2022-04-27 14:7:26,2022-04-27 14:28:35,"Warren, Frederick",f.warren@randatmail.com,(724)-586-2711,364-82-0145,"177 Watsica Burg, Apt. 193, 08870, North Granvilleburgh, Connecticut, United States",2,Multi-Family,37000,66.116.255.153,,0.7,United States
4457237,2022-03-04 0:30:02,2022-03-04 0:42:28,"Warren, Frederick",f.warren@randatmail.com,(724)-586-2711,364-82-0145,"36357 Lang Inlet, Suite 385, 50167-3405, East Melody, Alaska, United States",2,Multi-Family,18000,131.92.245.6,,0.7,United States
4457640,2022-05-15 15:10:03,2022-05-15 15:13:15,"Warren, Frederick",f.warren@randatmail.com,(724)-586-2711,364-82-0145,"130 Alvena Meadow, Suite 614, 21672, East Justina, Kentucky, United States",3,Multi-Family,13000,114.11.191.42,Not_Fraud,0.7,Indonesia
445775,2022-06-06 14:58:26,2022-06-06 15:0:40,"Barnes, George",g.barnes@randatmail.com,(508)-718-8531,750-04-5994,"53825 Wyman Orchard, Apt. 750, 87969-8896, Maggioville, Texas, United States",1,Single-Family,27000,124.137.130.253,Not_Fraud,0.7,South Korea
4458043,2022-01-04 6:36:01,2022-01-04 6:53:31,"Warren, Frederick",f.warren@randatmail.com,(724)-586-2711,364-82-0145,"2341 Jaquelin Garden, Apt. 509, 52188-5705, East Jamisonstad, Colorado, United States",3,Multi-Family,40000,19.64.2.230,,0.7,United States
4458446,2022-02-09 18:38:06,2022-02-09 18:49:15,"Warren, Grace",g.warren@randatmail.com,(904)-475-1670,570-06-8793,"013 Ullrich Path, Apt. 600, 59116-7802, Lexiborough, Arkansas, United States",1,Single-Family,38000,83.200.126.27,Not_Fraud,0.7,France
4458849,2022-01-11 3:23:33,2022-01-11 3:30:09,"Warren, Grace",g.warren@randatmail.com,(904)-475-1670,570-06-8793,"74580 Laurie Island, Apt. 065, 14555, Lake Lauryn, Massachusetts, United States",1,Single-Family,20000,49.159.123.167,,0.7,Taiwan
4459252,2022-01-29 8:5:57,2022-01-29 8:16:25,"Warren, Grace",g.warren@randatmail.com,(904)-475-1670,570-06-8793,"4283 Becker Locks, Apt. 742, 80948-9241, Legrosmouth, Florida, United States",2,Single-Family,59000,41.172.207.117,Fraud,0.7,Mauritius
4459655,2022-02-14 3:45:55,2022-02-14 3:53:27,"Warren, Grace",g.warren@randatmail.com,(904)-475-1670,570-06-8793,"9972 Sawayn Expressway, Apt. 098, 06684, Ritchieborough, Louisiana, United States",2,Single-Family,36000,141.184.179.7,Not_Fraud,0.7,United States
4460058,2022-02-11 22:35:03,2022-02-11 22:51:57,"Warren, Grace",g.warren@randatmail.com,(904)-475-1670,570-06-8793,"90490 Hank Corner, Apt. 874, 58929, Lockmanton, New Hampshire, United States",3,Single-Family,28000,203.66.115.178,Not_Fraud,0.7,Taiwan
4460461,2022-06-15 22:47:27,2022-06-15 22:52:44,"Warren, Grace",g.warren@randatmail.com,(904)-475-1670,570-06-8793,"51675 Dock Views, Apt. 406, 61136-7031, North Fabiolastad, North Dakota, United States",3,Single-Family,47000,254.72.194.85,,0.7,
4460864,2022-04-26 9:41:11,2022-04-26 9:47:45,"Warren, Grace",g.warren@randatmail.com,(904)-475-1670,570-06-8793,"673 O'Conner Port, Apt. 413, 08183, East Aleneborough, Arkansas, United States",1,Multi-Family,42000,170.30.8.11,,0.7,United States
4461267,2022-06-11 14:10:17,2022-06-11 14:20:45,"Warren, Grace",g.warren@randatmail.com,(904)-475-1670,570-06-8793,"13830 Maurine Ways, Apt. 183, 74581-2345, East Marcelinoburgh, Tennessee, United States",1,Multi-Family,38000,70.141.14.147,Not_Fraud,0.7,United States
4461670,2022-04-07 22:44:30,2022-04-07 22:50:01,"Warren, Grace",g.warren@randatmail.com,(904)-475-1670,570-06-8793,"90945 Nicolas Circle, Suite 589, 08168-5282, Maximofurt, Missouri, United States",2,Multi-Family,50000,69.160.128.225,,0.7,United States
446178,2022-04-22 22:24:00,2022-04-22 22:34:10,"Barnes, George",g.barnes@randatmail.com,(508)-718-8531,750-04-5994,"0634 Thiel Row, Apt. 363, 43792-0844, Winonaborough, New Hampshire, United States",1,Single-Family,50000,60.124.110.195,,0.7,Japan
4462073,2022-04-28 11:30:01,2022-04-28 11:47:46,"Warren, Grace",g.warren@randatmail.com,(904)-475-1670,570-06-8793,"271 Cormier Skyway, Suite 383, 71788, West Mitchellfurt, Wisconsin, United States",2,Multi-Family,0,211.247.247.138,Not_Fraud,0.7,South Korea
4462476,2022-01-10 4:21:31,2022-01-10 4:38:08,"Warren, Grace",g.warren@randatmail.com,(904)-475-1670,570-06-8793,"3117 Cary Island, Suite 528, 65134-3325, Magnusmouth, New York, United States",3,Multi-Family,55000,183.109.71.251,Fraud,0.7,South Korea
4462879,2022-04-24 17:3:02,2022-04-24 17:13:19,"Warren, Grace",g.warren@randatmail.com,(904)-475-1670,570-06-8793,"63108 Kariane Crescent, Apt. 702, 88710-5977, Port Nathan, Kansas, United States",3,Multi-Family,2000,68.56.167.74,,0.7,United States
4463282,2022-01-23 9:44:31,2022-01-23 9:46:46,"Warren, Kirsten",k.warren@randatmail.com,(628)-660-7090,911-47-5545,"5098 Strosin Lake, Suite 704, 03465-7551, Stoltenbergview, Virginia, United States",1,Single-Family,34000,192.89.100.140,Not_Fraud,0.7,Finland
4463685,2022-04-07 10:33:03,2022-04-07 10:37:19,"Warren, Kirsten",k.warren@randatmail.com,(628)-660-7090,911-47-5545,"444 Axel Springs, Suite 810, 72311-4346, East Lydaside, Montana, United States",1,Single-Family,56000,67.214.175.181,Fraud,0.7,United States
4464088,2022-03-22 10:30:27,2022-03-22 10:44:49,"Warren, Kirsten",k.warren@randatmail.com,(628)-660-7090,911-47-5545,"7550 Helga Rue, Apt. 356, 57900, East Candace, Vermont, United States",2,Single-Family,43000,14.25.22.230,Not_Fraud,0.7,China
4464491,2022-05-27 9:35:10,2022-05-27 9:46:34,"Warren, Kirsten",k.warren@randatmail.com,(628)-660-7090,911-47-5545,"6398 Langworth Groves, Suite 332, 41099-3309, East Maggie, Mississippi, United States",2,Single-Family,2000,151.37.198.14,Not_Fraud,0.7,Italy
4464894,2022-02-05 10:44:52,2022-02-05 11:6:42,"Warren, Kirsten",k.warren@randatmail.com,(628)-660-7090,911-47-5545,"0578 Grady Way, Apt. 127, 34912-4825, West Wellington, Vermont, United States",3,Single-Family,33000,246.234.40.187,Not_Fraud,0.7,
4465297,2022-02-09 3:47:15,2022-02-09 3:57:34,"Warren, Kirsten",k.warren@randatmail.com,(628)-660-7090,911-47-5545,"9197 Bulah Lodge, Apt. 721, 52738, Lake Celinehaven, North Carolina, United States",3,Single-Family,0,171.55.189.179,Not_Fraud,0.7,India
4465700,2022-03-26 9:32:54,2022-03-26 9:37:02,"Warren, Kirsten",k.warren@randatmail.com,(628)-660-7090,911-47-5545,"79480 Swaniawski Extensions, Suite 438, 27918, Rodgerburgh, New York, United States",1,Multi-Family,18000,19.237.9.125,Not_Fraud,0.7,United States
446581,2022-05-06 19:56:43,2022-05-06 19:59:36,"Barnes, George",g.barnes@randatmail.com,(508)-718-8531,750-04-5994,"22771 Lueilwitz Glen, Apt. 389, 28396, Port Hershel, Arkansas, United States",2,Single-Family,12000,52.10.151.222,,0.7,United States
4466103,2022-06-07 11:57:08,2022-06-07 12:5:47,"Warren, Kirsten",k.warren@randatmail.com,(628)-660-7090,911-47-5545,"536 Van Shoals, Suite 646, 21345-2906, Durganbury, Kansas, United States",1,Multi-Family,59000,177.97.158.67,Fraud,0.7,Brazil
4466506,2022-04-21 0:50:05,2022-04-21 1:2:43,"Warren, Kirsten",k.warren@randatmail.com,(628)-660-7090,911-47-5545,"7303 Beatty Isle, Apt. 774, 88546-8730, East Soledadchester, Minnesota, United States",2,Multi-Family,32000,219.101.180.34,Not_Fraud,0.7,Japan
4466909,2022-05-11 6:17:21,2022-05-11 6:34:06,"Warren, Kirsten",k.warren@randatmail.com,(628)-660-7090,911-47-5545,"85281 Jacobson Valley, Apt. 887, 38262, Swiftstad, South Carolina, United States",2,Multi-Family,43000,121.255.35.233,Not_Fraud,0.7,China
4467312,2022-04-13 23:6:33,2022-04-13 23:25:55,"Warren, Kirsten",k.warren@randatmail.com,(628)-660-7090,911-47-5545,"83913 Lemuel Underpass, Apt. 730, 68794-6055, Emmittberg, Michigan, United States",3,Multi-Family,23000,136.200.55.153,,0.7,United States
4467715,2022-06-15 9:28:47,2022-06-15 9:49:02,"Warren, Kirsten",k.warren@randatmail.com,(628)-660-7090,911-47-5545,"5854 Feeney Points, Apt. 655, 66921, Staceyshire, Michigan, United States",3,Multi-Family,22000,21.215.51.252,Not_Fraud,0.7,United States
4468118,2022-04-09 4:12:41,2022-04-09 4:18:57,"Warren, Lydia",l.warren@randatmail.com,(726)-808-3841,717-93-6105,"759 Nader Mews, Apt. 127, 06767, South Cathryntown, Texas, United States",1,Single-Family,2000,172.238.254.131,,0.7,United States
4468521,2022-01-11 16:11:27,2022-01-11 16:19:00,"Warren, Lydia",l.warren@randatmail.com,(726)-808-3841,717-93-6105,"558 Dooley Village, Apt. 519, 75671-3001, Port Casimir, North Dakota, United States",1,Single-Family,42000,188.136.78.212,Not_Fraud,0.7,Germany
4468924,2022-01-28 17:1:28,2022-01-28 17:23:40,"Warren, Lydia",l.warren@randatmail.com,(726)-808-3841,717-93-6105,"05983 Cristal Summit, Suite 630, 93098, Lake Makenzie, Arizona, United States",2,Single-Family,43000,130.216.100.71,Not_Fraud,0.7,New Zealand
4469327,2022-02-18 7:53:08,2022-02-18 8:0:28,"Warren, Lydia",l.warren@randatmail.com,(726)-808-3841,717-93-6105,"4679 Maximo Harbor, Suite 282, 79547, Clarastad, South Carolina, United States",2,Single-Family,29000,186.246.252.75,Not_Fraud,0.7,Brazil
4469730,2022-01-27 8:27:53,2022-01-27 8:49:50,"Warren, Lydia",l.warren@randatmail.com,(726)-808-3841,717-93-6105,"38757 Gislason Court, Apt. 549, 57961-5415, Adalinebury, Virginia, United States",3,Single-Family,16000,154.196.129.105,,0.7,Hong Kong
446984,2022-04-13 13:31:43,2022-04-13 13:42:12,"Barnes, George",g.barnes@randatmail.com,(508)-718-8531,750-04-5994,"9775 Lubowitz Corner, Suite 094, 82624, Lake Laurel, South Dakota, United States",2,Single-Family,43000,57.80.194.45,,0.7,United States
4470133,2022-06-15 4:10:46,2022-06-15 4:30:32,"Warren, Lydia",l.warren@randatmail.com,(726)-808-3841,717-93-6105,"112 Chelsea Springs, Apt. 269, 09222-8801, East Manuel, Utah, United States",3,Single-Family,34000,65.118.244.192,Not_Fraud,0.7,United States
4470536,2022-01-01 2:11:01,2022-01-01 2:28:05,"Warren, Lydia",l.warren@randatmail.com,(726)-808-3841,717-93-6105,"94378 Santiago Crossing, Suite 632, 37837-6228, Lake Jordanbury, Arizona, United States",1,Multi-Family,29000,161.6.91.8,,0.7,United States
4470939,2022-05-23 17:15:37,2022-05-23 17:35:28,"Warren, Lydia",l.warren@randatmail.com,(726)-808-3841,717-93-6105,"174 Kunde Groves, Apt. 633, 87114, Lake Mertie, Delaware, United States",1,Multi-Family,35000,234.5.230.109,,0.7,
4471342,2022-03-07 22:24:32,2022-03-07 22:42:53,"Warren, Lydia",l.warren@randatmail.com,(726)-808-3841,717-93-6105,"142 Schimmel Mountains, Apt. 231, 63629, Westtown, New Hampshire, United States",2,Multi-Family,36000,253.244.203.144,Not_Fraud,0.7,
4471745,2022-03-04 17:46:30,2022-03-04 17:48:11,"Warren, Lydia",l.warren@randatmail.com,(726)-808-3841,717-93-6105,"3879 Heaney Pines, Suite 613, 42557, Vandervortview, South Dakota, United States",2,Multi-Family,45000,44.107.178.65,Not_Fraud,0.7,United States
4472148,2022-02-24 15:40:31,2022-02-24 15:54:21,"Warren, Lydia",l.warren@randatmail.com,(726)-808-3841,717-93-6105,"7910 DuBuque Row, Apt. 537, 31079-7609, Clarefort, North Dakota, United States",3,Multi-Family,50000,74.252.142.172,Not_Fraud,0.7,United States
4472551,2022-05-28 18:33:39,2022-05-28 18:35:03,"Warren, Lydia",l.warren@randatmail.com,(726)-808-3841,717-93-6105,"74797 Champlin Parkway, Apt. 549, 69417-4098, East Assuntashire, Alaska, United States",3,Multi-Family,55000,115.191.2.97,Fraud,0.7,China
4472954,2022-01-23 7:31:07,2022-01-23 7:36:12,"Warren, Madaline",m.warren@randatmail.com,(729)-818-0731,906-26-2020,"39503 Maryjane Alley, Apt. 645, 56018, Boyleberg, Ohio, United States",1,Single-Family,10000,255.207.211.56,Not_Fraud,0.7,
4473357,2022-05-19 14:44:43,2022-05-19 14:51:00,"Warren, Madaline",m.warren@randatmail.com,(729)-818-0731,906-26-2020,"434 Romaguera Club, Suite 516, 85391-2821, Jazlynborough, Ohio, United States",1,Single-Family,20000,146.4.62.133,,0.7,Switzerland
4473760,2022-06-16 3:51:44,2022-06-16 3:55:41,"Warren, Madaline",m.warren@randatmail.com,(729)-818-0731,906-26-2020,"0707 Rosina Green, Suite 108, 39325, Lamontborough, North Dakota, United States",2,Single-Family,18000,182.86.125.4,Not_Fraud,0.7,China
447387,2022-01-27 21:5:56,2022-01-27 21:8:57,"Barnes, George",g.barnes@randatmail.com,(508)-718-8531,750-04-5994,"080 Moore Court, Apt. 960, 72631, South Damiantown, Oklahoma, United States",3,Single-Family,57000,150.226.64.184,Fraud,0.7,United States
4474163,2022-01-23 0:56:44,2022-01-23 1:5:08,"Warren, Madaline",m.warren@randatmail.com,(729)-818-0731,906-26-2020,"5178 Christop Trafficway, Apt. 903, 43184-4771, Trompville, Arkansas, United States",2,Single-Family,22000,222.190.180.96,,0.7,China
4474566,2022-01-05 16:43:42,2022-01-05 17:5:07,"Warren, Madaline",m.warren@randatmail.com,(729)-818-0731,906-26-2020,"69476 Schuster Grove, Suite 879, 47124-3426, North Shyannville, Georgia, United States",3,Single-Family,28000,241.241.162.249,Not_Fraud,0.7,
4474969,2022-02-05 3:22:29,2022-02-05 3:42:36,"Warren, Madaline",m.warren@randatmail.com,(729)-818-0731,906-26-2020,"232 Tatyana Brook, Apt. 122, 87905, Odaton, Delaware, United States",3,Single-Family,20000,147.125.71.196,Not_Fraud,0.7,Austria
4475372,2022-01-31 3:57:35,2022-01-31 4:3:43,"Warren, Madaline",m.warren@randatmail.com,(729)-818-0731,906-26-2020,"022 Clement Union, Suite 768, 16672, Briaville, Georgia, United States",1,Multi-Family,16000,98.34.238.190,Not_Fraud,0.7,United States
4475775,2022-05-08 7:50:10,2022-05-08 8:1:06,"Warren, Madaline",m.warren@randatmail.com,(729)-818-0731,906-26-2020,"038 Marvin Shore, Suite 335, 18485, East Victorfurt, New York, United States",1,Multi-Family,6000,46.134.77.79,Not_Fraud,0.7,Poland
4476178,2022-04-17 22:4:02,2022-04-17 22:17:58,"Warren, Madaline",m.warren@randatmail.com,(729)-818-0731,906-26-2020,"7036 Mckayla Way, Suite 542, 89685-6299, Liammouth, Mississippi, United States",2,Multi-Family,59000,23.3.243.224,Fraud,0.7,Chile
4476581,2022-04-30 5:18:43,2022-04-30 5:37:21,"Warren, Madaline",m.warren@randatmail.com,(729)-818-0731,906-26-2020,"17711 Josefa Overpass, Suite 897, 41223-8199, Tillmanmouth, Tennessee, United States",2,Multi-Family,26000,26.106.1.20,Not_Fraud,0.7,United States
4476984,2022-02-14 16:42:55,2022-02-14 17:5:00,"Warren, Madaline",m.warren@randatmail.com,(729)-818-0731,906-26-2020,"068 Kathleen Parks, Suite 035, 91238, East Lucious, Colorado, United States",3,Multi-Family,2000,106.204.47.205,Not_Fraud,0.7,India
4477387,2022-04-22 9:0:09,2022-04-22 9:2:09,"Warren, Madaline",m.warren@randatmail.com,(729)-818-0731,906-26-2020,"978 Josiane Corner, Suite 407, 21164, Agustinamouth, Florida, United States",3,Multi-Family,1000,0.74.104.136,Not_Fraud,0.7,
4477790,2022-05-01 13:7:08,2022-05-01 13:22:53,"Warren, Melanie",m.warren@randatmail.com,(865)-664-6621,278-10-9607,"871 Ryder Mission, Apt. 778, 34148-2199, Lake Aidan, Iowa, United States",1,Single-Family,16000,53.176.18.185,,0.7,Germany
447790,2022-05-21 0:51:36,2022-05-21 1:13:49,"Barnes, George",g.barnes@randatmail.com,(508)-718-8531,750-04-5994,"86186 Rosalee Point, Suite 854, 24638, East Gaston, Idaho, United States",3,Single-Family,37000,89.145.36.233,Not_Fraud,0.7,Germany
4478193,2022-03-30 2:13:52,2022-03-30 2:31:39,"Warren, Melanie",m.warren@randatmail.com,(865)-664-6621,278-10-9607,"850 Rosalia Road, Suite 729, 89483-9832, Hagenesfurt, Oregon, United States",1,Single-Family,30000,243.143.120.71,Not_Fraud,0.7,
4478596,2022-06-04 3:32:32,2022-06-04 3:54:04,"Warren, Melanie",m.warren@randatmail.com,(865)-664-6621,278-10-9607,"430 Strosin Islands, Suite 044, 57948-4203, Creolahaven, Washington, United States",2,Single-Family,12000,68.85.15.248,Not_Fraud,0.7,United States
4478999,2022-02-08 9:24:17,2022-02-08 9:40:40,"Warren, Melanie",m.warren@randatmail.com,(865)-664-6621,278-10-9607,"45733 Don Plains, Apt. 755, 16085-8966, Reichelberg, Oklahoma, United States",2,Single-Family,38000,80.53.131.166,Not_Fraud,0.7,Poland
4479402,2022-03-31 20:30:05,2022-03-31 20:30:23,"Warren, Melanie",m.warren@randatmail.com,(865)-664-6621,278-10-9607,"3874 Alvis Green, Suite 563, 20341, Jodieside, North Dakota, United States",3,Single-Family,37000,104.91.109.7,,0.65,United States
4479805,2022-03-21 18:0:41,2022-03-21 18:8:55,"Warren, Melanie",m.warren@randatmail.com,(865)-664-6621,278-10-9607,"714 Spencer Walk, Apt. 043, 67297-3195, Reingertown, Indiana, United States",3,Single-Family,38000,168.87.17.215,,0.7,United States
4480208,2022-01-22 13:58:14,2022-01-22 14:14:37,"Warren, Melanie",m.warren@randatmail.com,(865)-664-6621,278-10-9607,"5646 Walsh Common, Suite 312, 46587, East Jerrodton, Florida, United States",1,Multi-Family,36000,45.176.154.109,,0.7,Brazil
4480611,2022-02-20 19:4:52,2022-02-20 19:12:40,"Warren, Melanie",m.warren@randatmail.com,(865)-664-6621,278-10-9607,"38707 Mante Ports, Suite 390, 57491-0976, Bethport, Michigan, United States",1,Multi-Family,46000,249.178.133.9,Not_Fraud,0.7,
4481014,2022-01-10 17:48:50,2022-01-10 18:7:46,"Warren, Melanie",m.warren@randatmail.com,(865)-664-6621,278-10-9607,"541 Americo Park, Apt. 428, 44754, East Alexane, New Mexico, United States",2,Multi-Family,19000,158.107.207.132,Not_Fraud,0.7,United States
4481417,2022-02-07 5:3:14,2022-02-07 5:15:35,"Warren, Melanie",m.warren@randatmail.com,(865)-664-6621,278-10-9607,"71547 Bauch Well, Apt. 301, 26004, Creminton, Louisiana, United States",2,Multi-Family,5000,203.55.48.240,Not_Fraud,0.7,Australia
4481820,2022-01-06 13:15:24,2022-01-06 13:16:22,"Warren, Melanie",m.warren@randatmail.com,(865)-664-6621,278-10-9607,"188 Dooley Neck, Suite 586, 24179, Marlenside, Delaware, United States",3,Multi-Family,35000,228.174.163.195,,0.7,
448193,2022-03-13 16:3:09,2022-03-13 16:4:00,"Barnes, George",g.barnes@randatmail.com,(508)-718-8531,750-04-5994,"82726 Hazel Tunnel, Suite 682, 85228, Emmymouth, New Hampshire, United States",1,Multi-Family,57000,144.130.192.56,Fraud,0.7,Australia
4482223,2022-01-20 4:30:01,2022-01-20 4:48:21,"Warren, Melanie",m.warren@randatmail.com,(865)-664-6621,278-10-9607,"823 Runte Ramp, Suite 845, 66915-9609, Lake Travonland, Oregon, United States",3,Multi-Family,31000,202.45.186.170,Not_Fraud,0.7,Hong Kong
4482626,2022-04-01 23:57:58,2022-04-02 0:19:36,"Warren, Miley",m.warren@randatmail.com,(293)-324-0591,683-64-8541,"043 Elijah River, Suite 613, 51388, Daughertyshire, Vermont, United States",1,Single-Family,26000,73.220.32.139,,0.7,United States
4483029,2022-02-22 10:12:52,2022-02-22 10:13:02,"Warren, Miley",m.warren@randatmail.com,(293)-324-0591,683-64-8541,"233 Mireya Branch, Apt. 364, 10742-9957, Quinnview, Illinois, United States",1,Single-Family,40000,89.118.227.170,Fraud,0.65,Italy
4483432,2022-01-15 5:48:18,2022-01-15 6:4:24,"Warren, Miley",m.warren@randatmail.com,(293)-324-0591,683-64-8541,"51574 Durgan Island, Suite 823, 06825-7640, Port Myrtietown, Utah, United States",2,Single-Family,54000,42.140.31.91,Fraud,0.7,China
